ID,Name,Keywords,CodeString,MasterID
2363,FC_Surprise_T1_100_5_q_500_tstat,"information,symbolic",FC_Surprise_T1_100_5_q_500.tstat,786
2364,FC_Surprise_T2_20_2_q_500_min,"information,symbolic",FC_Surprise_T2_20_2_q_500.min,787
2365,FC_Surprise_T2_20_2_q_500_max,"information,symbolic",FC_Surprise_T2_20_2_q_500.max,787
2366,FC_Surprise_T2_20_2_q_500_mean,"information,symbolic",FC_Surprise_T2_20_2_q_500.mean,787
2367,FC_Surprise_T2_20_2_q_500_median,"information,symbolic",FC_Surprise_T2_20_2_q_500.median,787
2368,FC_Surprise_T2_20_2_q_500_lq,"information,symbolic",FC_Surprise_T2_20_2_q_500.lq,787
2369,FC_Surprise_T2_20_2_q_500_uq,"information,symbolic",FC_Surprise_T2_20_2_q_500.uq,787
2370,FC_Surprise_T2_20_2_q_500_std,"information,symbolic",FC_Surprise_T2_20_2_q_500.std,787
2371,FC_Surprise_T2_20_2_q_500_tstat,"information,symbolic",FC_Surprise_T2_20_2_q_500.tstat,787
2372,FC_Surprise_T2_50_3_q_500_min,"information,symbolic",FC_Surprise_T2_50_3_q_500.min,788
2373,FC_Surprise_T2_50_3_q_500_max,"information,symbolic",FC_Surprise_T2_50_3_q_500.max,788
2374,FC_Surprise_T2_50_3_q_500_mean,"information,symbolic",FC_Surprise_T2_50_3_q_500.mean,788
2375,FC_Surprise_T2_50_3_q_500_median,"information,symbolic",FC_Surprise_T2_50_3_q_500.median,788
2376,FC_Surprise_T2_50_3_q_500_lq,"information,symbolic",FC_Surprise_T2_50_3_q_500.lq,788
2377,FC_Surprise_T2_50_3_q_500_uq,"information,symbolic",FC_Surprise_T2_50_3_q_500.uq,788
2378,FC_Surprise_T2_50_3_q_500_std,"information,symbolic",FC_Surprise_T2_50_3_q_500.std,788
2379,FC_Surprise_T2_50_3_q_500_tstat,"information,symbolic",FC_Surprise_T2_50_3_q_500.tstat,788
2380,FC_Surprise_T2_100_4_q_500_min,"information,symbolic",FC_Surprise_T2_100_4_q_500.min,789
2381,FC_Surprise_T2_100_4_q_500_max,"information,symbolic",FC_Surprise_T2_100_4_q_500.max,789
2382,FC_Surprise_T2_100_4_q_500_mean,"information,symbolic",FC_Surprise_T2_100_4_q_500.mean,789
2383,FC_Surprise_T2_100_4_q_500_median,"information,symbolic",FC_Surprise_T2_100_4_q_500.median,789
2384,FC_Surprise_T2_100_4_q_500_lq,"information,symbolic",FC_Surprise_T2_100_4_q_500.lq,789
2385,FC_Surprise_T2_100_4_q_500_uq,"information,symbolic",FC_Surprise_T2_100_4_q_500.uq,789
2386,FC_Surprise_T2_100_4_q_500_std,"information,symbolic",FC_Surprise_T2_100_4_q_500.std,789
2387,FC_Surprise_T2_100_4_q_500_tstat,"information,symbolic",FC_Surprise_T2_100_4_q_500.tstat,789
2388,FC_Surprise_T2_100_5_q_500_min,"information,symbolic",FC_Surprise_T2_100_5_q_500.min,790
2389,FC_Surprise_T2_100_5_q_500_max,"information,symbolic",FC_Surprise_T2_100_5_q_500.max,790
2390,FC_Surprise_T2_100_5_q_500_mean,"information,symbolic",FC_Surprise_T2_100_5_q_500.mean,790
2391,FC_Surprise_T2_100_5_q_500_median,"information,symbolic",FC_Surprise_T2_100_5_q_500.median,790
2392,FC_Surprise_T2_100_5_q_500_lq,"information,symbolic",FC_Surprise_T2_100_5_q_500.lq,790
2393,FC_Surprise_T2_100_5_q_500_uq,"information,symbolic",FC_Surprise_T2_100_5_q_500.uq,790
2394,FC_Surprise_T2_100_5_q_500_std,"information,symbolic",FC_Surprise_T2_100_5_q_500.std,790
2395,FC_Surprise_T2_100_5_q_500_tstat,"information,symbolic",FC_Surprise_T2_100_5_q_500.tstat,790
2396,FC_Surprise_dist_5_2_udq_500_min,"information,symbolic",FC_Surprise_dist_5_2_udq_500.min,791
2397,FC_Surprise_dist_5_2_udq_500_max,"information,symbolic",FC_Surprise_dist_5_2_udq_500.max,791
2398,FC_Surprise_dist_5_2_udq_500_mean,"information,symbolic",FC_Surprise_dist_5_2_udq_500.mean,791
2399,FC_Surprise_dist_5_2_udq_500_median,"information,symbolic",FC_Surprise_dist_5_2_udq_500.median,791
2400,FC_Surprise_dist_5_2_udq_500_lq,"information,symbolic",FC_Surprise_dist_5_2_udq_500.lq,791
2401,FC_Surprise_dist_5_2_udq_500_uq,"information,symbolic",FC_Surprise_dist_5_2_udq_500.uq,791
2402,FC_Surprise_dist_5_2_udq_500_std,"information,symbolic",FC_Surprise_dist_5_2_udq_500.std,791
2403,FC_Surprise_dist_5_2_udq_500_tstat,"information,symbolic",FC_Surprise_dist_5_2_udq_500.tstat,791
2404,FC_Surprise_dist_20_2_udq_500_min,"information,symbolic",FC_Surprise_dist_20_2_udq_500.min,792
2405,FC_Surprise_dist_20_2_udq_500_max,"information,symbolic",FC_Surprise_dist_20_2_udq_500.max,792
2406,FC_Surprise_dist_20_2_udq_500_mean,"information,symbolic",FC_Surprise_dist_20_2_udq_500.mean,792
2407,FC_Surprise_dist_20_2_udq_500_median,"information,symbolic",FC_Surprise_dist_20_2_udq_500.median,792
2408,FC_Surprise_dist_20_2_udq_500_lq,"information,symbolic",FC_Surprise_dist_20_2_udq_500.lq,792
2409,FC_Surprise_dist_20_2_udq_500_uq,"information,symbolic",FC_Surprise_dist_20_2_udq_500.uq,792
2410,FC_Surprise_dist_20_2_udq_500_std,"information,symbolic",FC_Surprise_dist_20_2_udq_500.std,792
2411,FC_Surprise_dist_20_2_udq_500_tstat,"information,symbolic",FC_Surprise_dist_20_2_udq_500.tstat,792
2412,FC_Surprise_dist_50_3_udq_500_min,"information,symbolic",FC_Surprise_dist_50_3_udq_500.min,793
2413,FC_Surprise_dist_50_3_udq_500_max,"information,symbolic",FC_Surprise_dist_50_3_udq_500.max,793
2414,FC_Surprise_dist_50_3_udq_500_mean,"information,symbolic",FC_Surprise_dist_50_3_udq_500.mean,793
2415,FC_Surprise_dist_50_3_udq_500_median,"information,symbolic",FC_Surprise_dist_50_3_udq_500.median,793
2416,FC_Surprise_dist_50_3_udq_500_lq,"information,symbolic",FC_Surprise_dist_50_3_udq_500.lq,793
2417,FC_Surprise_dist_50_3_udq_500_uq,"information,symbolic",FC_Surprise_dist_50_3_udq_500.uq,793
2418,FC_Surprise_dist_50_3_udq_500_std,"information,symbolic",FC_Surprise_dist_50_3_udq_500.std,793
2419,FC_Surprise_dist_50_3_udq_500_tstat,"information,symbolic",FC_Surprise_dist_50_3_udq_500.tstat,793
2420,FC_Surprise_dist_100_4_udq_500_min,"information,symbolic",FC_Surprise_dist_100_4_udq_500.min,794
2421,FC_Surprise_dist_100_4_udq_500_max,"information,symbolic",FC_Surprise_dist_100_4_udq_500.max,794
2422,FC_Surprise_dist_100_4_udq_500_mean,"information,symbolic",FC_Surprise_dist_100_4_udq_500.mean,794
2423,FC_Surprise_dist_100_4_udq_500_median,"information,symbolic",FC_Surprise_dist_100_4_udq_500.median,794
2424,FC_Surprise_dist_100_4_udq_500_lq,"information,symbolic",FC_Surprise_dist_100_4_udq_500.lq,794
2425,FC_Surprise_dist_100_4_udq_500_uq,"information,symbolic",FC_Surprise_dist_100_4_udq_500.uq,794
2426,FC_Surprise_dist_100_4_udq_500_std,"information,symbolic",FC_Surprise_dist_100_4_udq_500.std,794
2427,FC_Surprise_dist_100_4_udq_500_tstat,"information,symbolic",FC_Surprise_dist_100_4_udq_500.tstat,794
2428,FC_Surprise_dist_100_5_udq_500_min,"information,symbolic",FC_Surprise_dist_100_5_udq_500.min,795
2429,FC_Surprise_dist_100_5_udq_500_max,"information,symbolic",FC_Surprise_dist_100_5_udq_500.max,795
2430,FC_Surprise_dist_100_5_udq_500_mean,"information,symbolic",FC_Surprise_dist_100_5_udq_500.mean,795
2431,FC_Surprise_dist_100_5_udq_500_median,"information,symbolic",FC_Surprise_dist_100_5_udq_500.median,795
2432,FC_Surprise_dist_100_5_udq_500_lq,"information,symbolic",FC_Surprise_dist_100_5_udq_500.lq,795
2433,FC_Surprise_dist_100_5_udq_500_uq,"information,symbolic",FC_Surprise_dist_100_5_udq_500.uq,795
2434,FC_Surprise_dist_100_5_udq_500_std,"information,symbolic",FC_Surprise_dist_100_5_udq_500.std,795
2435,FC_Surprise_dist_100_5_udq_500_tstat,"information,symbolic",FC_Surprise_dist_100_5_udq_500.tstat,795
2436,FC_Surprise_T1_20_2_udq_500_min,"information,symbolic",FC_Surprise_T1_20_2_udq_500.min,796
2437,FC_Surprise_T1_20_2_udq_500_max,"information,symbolic",FC_Surprise_T1_20_2_udq_500.max,796
2438,FC_Surprise_T1_20_2_udq_500_mean,"information,symbolic",FC_Surprise_T1_20_2_udq_500.mean,796
2439,FC_Surprise_T1_20_2_udq_500_median,"information,symbolic",FC_Surprise_T1_20_2_udq_500.median,796
2440,FC_Surprise_T1_20_2_udq_500_lq,"information,symbolic",FC_Surprise_T1_20_2_udq_500.lq,796
2441,FC_Surprise_T1_20_2_udq_500_uq,"information,symbolic",FC_Surprise_T1_20_2_udq_500.uq,796
2442,FC_Surprise_T1_20_2_udq_500_std,"information,symbolic",FC_Surprise_T1_20_2_udq_500.std,796
2443,FC_Surprise_T1_20_2_udq_500_tstat,"information,symbolic",FC_Surprise_T1_20_2_udq_500.tstat,796
2444,FC_Surprise_T1_50_3_udq_500_min,"information,symbolic",FC_Surprise_T1_50_3_udq_500.min,797
2445,FC_Surprise_T1_50_3_udq_500_max,"information,symbolic",FC_Surprise_T1_50_3_udq_500.max,797
2446,FC_Surprise_T1_50_3_udq_500_mean,"information,symbolic",FC_Surprise_T1_50_3_udq_500.mean,797
2447,FC_Surprise_T1_50_3_udq_500_median,"information,symbolic",FC_Surprise_T1_50_3_udq_500.median,797
2448,FC_Surprise_T1_50_3_udq_500_lq,"information,symbolic",FC_Surprise_T1_50_3_udq_500.lq,797
2449,FC_Surprise_T1_50_3_udq_500_uq,"information,symbolic",FC_Surprise_T1_50_3_udq_500.uq,797
2450,FC_Surprise_T1_50_3_udq_500_std,"information,symbolic",FC_Surprise_T1_50_3_udq_500.std,797
2451,FC_Surprise_T1_50_3_udq_500_tstat,"information,symbolic",FC_Surprise_T1_50_3_udq_500.tstat,797
2452,FC_Surprise_T1_100_4_udq_500_min,"information,symbolic",FC_Surprise_T1_100_4_udq_500.min,798
2453,FC_Surprise_T1_100_4_udq_500_max,"information,symbolic",FC_Surprise_T1_100_4_udq_500.max,798
2454,FC_Surprise_T1_100_4_udq_500_mean,"information,symbolic",FC_Surprise_T1_100_4_udq_500.mean,798
2455,FC_Surprise_T1_100_4_udq_500_median,"information,symbolic",FC_Surprise_T1_100_4_udq_500.median,798
2456,FC_Surprise_T1_100_4_udq_500_lq,"information,symbolic",FC_Surprise_T1_100_4_udq_500.lq,798
2457,FC_Surprise_T1_100_4_udq_500_uq,"information,symbolic",FC_Surprise_T1_100_4_udq_500.uq,798
2458,FC_Surprise_T1_100_4_udq_500_std,"information,symbolic",FC_Surprise_T1_100_4_udq_500.std,798
2459,FC_Surprise_T1_100_4_udq_500_tstat,"information,symbolic",FC_Surprise_T1_100_4_udq_500.tstat,798
2460,FC_Surprise_T1_100_5_udq_500_min,"information,symbolic",FC_Surprise_T1_100_5_udq_500.min,799
2461,FC_Surprise_T1_100_5_udq_500_max,"information,symbolic",FC_Surprise_T1_100_5_udq_500.max,799
2462,FC_Surprise_T1_100_5_udq_500_mean,"information,symbolic",FC_Surprise_T1_100_5_udq_500.mean,799
2463,FC_Surprise_T1_100_5_udq_500_median,"information,symbolic",FC_Surprise_T1_100_5_udq_500.median,799
2464,FC_Surprise_T1_100_5_udq_500_lq,"information,symbolic",FC_Surprise_T1_100_5_udq_500.lq,799
2465,FC_Surprise_T1_100_5_udq_500_uq,"information,symbolic",FC_Surprise_T1_100_5_udq_500.uq,799
2466,FC_Surprise_T1_100_5_udq_500_std,"information,symbolic",FC_Surprise_T1_100_5_udq_500.std,799
2467,FC_Surprise_T1_100_5_udq_500_tstat,"information,symbolic",FC_Surprise_T1_100_5_udq_500.tstat,799
2468,FC_Surprise_T2_20_2_udq_500_min,"information,symbolic",FC_Surprise_T2_20_2_udq_500.min,800
2469,FC_Surprise_T2_20_2_udq_500_max,"information,symbolic",FC_Surprise_T2_20_2_udq_500.max,800
2470,FC_Surprise_T2_20_2_udq_500_mean,"information,symbolic",FC_Surprise_T2_20_2_udq_500.mean,800
2471,FC_Surprise_T2_20_2_udq_500_median,"information,symbolic",FC_Surprise_T2_20_2_udq_500.median,800
2472,FC_Surprise_T2_20_2_udq_500_lq,"information,symbolic",FC_Surprise_T2_20_2_udq_500.lq,800
2473,FC_Surprise_T2_20_2_udq_500_uq,"information,symbolic",FC_Surprise_T2_20_2_udq_500.uq,800
2474,FC_Surprise_T2_20_2_udq_500_std,"information,symbolic",FC_Surprise_T2_20_2_udq_500.std,800
2475,FC_Surprise_T2_20_2_udq_500_tstat,"information,symbolic",FC_Surprise_T2_20_2_udq_500.tstat,800
2476,FC_Surprise_T2_50_3_udq_500_min,"information,symbolic",FC_Surprise_T2_50_3_udq_500.min,801
2477,FC_Surprise_T2_50_3_udq_500_max,"information,symbolic",FC_Surprise_T2_50_3_udq_500.max,801
2478,FC_Surprise_T2_50_3_udq_500_mean,"information,symbolic",FC_Surprise_T2_50_3_udq_500.mean,801
2479,FC_Surprise_T2_50_3_udq_500_median,"information,symbolic",FC_Surprise_T2_50_3_udq_500.median,801
2480,FC_Surprise_T2_50_3_udq_500_lq,"information,symbolic",FC_Surprise_T2_50_3_udq_500.lq,801
2481,FC_Surprise_T2_50_3_udq_500_uq,"information,symbolic",FC_Surprise_T2_50_3_udq_500.uq,801
2482,FC_Surprise_T2_50_3_udq_500_std,"information,symbolic",FC_Surprise_T2_50_3_udq_500.std,801
2483,FC_Surprise_T2_50_3_udq_500_tstat,"information,symbolic",FC_Surprise_T2_50_3_udq_500.tstat,801
2484,FC_Surprise_T2_100_4_udq_500_min,"information,symbolic",FC_Surprise_T2_100_4_udq_500.min,802
2485,FC_Surprise_T2_100_4_udq_500_max,"information,symbolic",FC_Surprise_T2_100_4_udq_500.max,802
2486,FC_Surprise_T2_100_4_udq_500_mean,"information,symbolic",FC_Surprise_T2_100_4_udq_500.mean,802
2487,FC_Surprise_T2_100_4_udq_500_median,"information,symbolic",FC_Surprise_T2_100_4_udq_500.median,802
2488,FC_Surprise_T2_100_4_udq_500_lq,"information,symbolic",FC_Surprise_T2_100_4_udq_500.lq,802
2489,FC_Surprise_T2_100_4_udq_500_uq,"information,symbolic",FC_Surprise_T2_100_4_udq_500.uq,802
2490,FC_Surprise_T2_100_4_udq_500_std,"information,symbolic",FC_Surprise_T2_100_4_udq_500.std,802
2491,FC_Surprise_T2_100_4_udq_500_tstat,"information,symbolic",FC_Surprise_T2_100_4_udq_500.tstat,802
2492,FC_Surprise_T2_100_5_udq_500_min,"information,symbolic",FC_Surprise_T2_100_5_udq_500.min,803
2493,FC_Surprise_T2_100_5_udq_500_max,"information,symbolic",FC_Surprise_T2_100_5_udq_500.max,803
2494,FC_Surprise_T2_100_5_udq_500_mean,"information,symbolic",FC_Surprise_T2_100_5_udq_500.mean,803
2495,FC_Surprise_T2_100_5_udq_500_median,"information,symbolic",FC_Surprise_T2_100_5_udq_500.median,803
2496,FC_Surprise_T2_100_5_udq_500_lq,"information,symbolic",FC_Surprise_T2_100_5_udq_500.lq,803
2497,FC_Surprise_T2_100_5_udq_500_uq,"information,symbolic",FC_Surprise_T2_100_5_udq_500.uq,803
2498,FC_Surprise_T2_100_5_udq_500_std,"information,symbolic",FC_Surprise_T2_100_5_udq_500.std,803
2499,FC_Surprise_T2_100_5_udq_500_tstat,"information,symbolic",FC_Surprise_T2_100_5_udq_500.tstat,803
2500,FC_Surprise_dist_5_1_m2quad_500_min,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.min,804
2501,FC_Surprise_dist_5_1_m2quad_500_max,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.max,804
2502,FC_Surprise_dist_5_1_m2quad_500_mean,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.mean,804
2503,FC_Surprise_dist_5_1_m2quad_500_median,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.median,804
2504,FC_Surprise_dist_5_1_m2quad_500_lq,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.lq,804
2505,FC_Surprise_dist_5_1_m2quad_500_uq,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.uq,804
2506,FC_Surprise_dist_5_1_m2quad_500_std,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.std,804
2507,FC_Surprise_dist_5_1_m2quad_500_tstat,"information,symbolic",FC_Surprise_dist_5_1_m2quad_500.tstat,804
2508,FC_Surprise_dist_5_tau_m2quad_500_min,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.min,805
2509,FC_Surprise_dist_5_tau_m2quad_500_max,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.max,805
2510,FC_Surprise_dist_5_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.mean,805
2511,FC_Surprise_dist_5_tau_m2quad_500_median,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.median,805
2512,FC_Surprise_dist_5_tau_m2quad_500_lq,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.lq,805
2513,FC_Surprise_dist_5_tau_m2quad_500_uq,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.uq,805
2514,FC_Surprise_dist_5_tau_m2quad_500_std,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.std,805
2515,FC_Surprise_dist_5_tau_m2quad_500_tstat,"information,symbolic",FC_Surprise_dist_5_tau_m2quad_500.tstat,805
2516,FC_Surprise_dist_10_tau_m2quad_500_min,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.min,806
2517,FC_Surprise_dist_10_tau_m2quad_500_max,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.max,806
2518,FC_Surprise_dist_10_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.mean,806
2519,FC_Surprise_dist_10_tau_m2quad_500_median,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.median,806
2520,FC_Surprise_dist_10_tau_m2quad_500_lq,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.lq,806
2521,FC_Surprise_dist_10_tau_m2quad_500_uq,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.uq,806
2522,FC_Surprise_dist_10_tau_m2quad_500_std,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.std,806
2523,FC_Surprise_dist_10_tau_m2quad_500_tstat,"information,symbolic",FC_Surprise_dist_10_tau_m2quad_500.tstat,806
2524,FC_Surprise_dist_20_tau_m2quad_500_min,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.min,807
2525,FC_Surprise_dist_20_tau_m2quad_500_max,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.max,807
2526,FC_Surprise_dist_20_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.mean,807
2527,FC_Surprise_dist_20_tau_m2quad_500_median,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.median,807
2528,FC_Surprise_dist_20_tau_m2quad_500_lq,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.lq,807
2529,FC_Surprise_dist_20_tau_m2quad_500_uq,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.uq,807
2530,FC_Surprise_dist_20_tau_m2quad_500_std,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.std,807
2531,FC_Surprise_dist_20_tau_m2quad_500_tstat,"information,symbolic",FC_Surprise_dist_20_tau_m2quad_500.tstat,807
2532,FC_Surprise_T1_10_1_m2quad_500_max,"information,symbolic",FC_Surprise_T1_10_1_m2quad_500.max,808
2533,FC_Surprise_T1_10_1_m2quad_500_mean,"information,symbolic",FC_Surprise_T1_10_1_m2quad_500.mean,808
2534,FC_Surprise_T1_10_1_m2quad_500_median,"information,symbolic",FC_Surprise_T1_10_1_m2quad_500.median,808
2535,FC_Surprise_T1_10_1_m2quad_500_uq,"information,symbolic",FC_Surprise_T1_10_1_m2quad_500.uq,808
2536,FC_Surprise_T1_10_1_m2quad_500_std,"information,symbolic",FC_Surprise_T1_10_1_m2quad_500.std,808
2537,FC_Surprise_T1_10_1_m2quad_500_tstat,"information,symbolic",FC_Surprise_T1_10_1_m2quad_500.tstat,808
2538,FC_Surprise_T1_10_tau_m2quad_500_min,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.min,809
2539,FC_Surprise_T1_10_tau_m2quad_500_max,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.max,809
2540,FC_Surprise_T1_10_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.mean,809
2541,FC_Surprise_T1_10_tau_m2quad_500_median,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.median,809
2542,FC_Surprise_T1_10_tau_m2quad_500_lq,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.lq,809
2543,FC_Surprise_T1_10_tau_m2quad_500_uq,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.uq,809
2544,FC_Surprise_T1_10_tau_m2quad_500_std,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.std,809
2545,FC_Surprise_T1_10_tau_m2quad_500_tstat,"information,symbolic",FC_Surprise_T1_10_tau_m2quad_500.tstat,809
2546,FC_Surprise_T1_20_tau_m2quad_500_min,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.min,810
2547,FC_Surprise_T1_20_tau_m2quad_500_max,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.max,810
2548,FC_Surprise_T1_20_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.mean,810
2549,FC_Surprise_T1_20_tau_m2quad_500_median,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.median,810
2550,FC_Surprise_T1_20_tau_m2quad_500_lq,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.lq,810
2551,FC_Surprise_T1_20_tau_m2quad_500_uq,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.uq,810
2552,FC_Surprise_T1_20_tau_m2quad_500_std,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.std,810
2553,FC_Surprise_T1_20_tau_m2quad_500_tstat,"information,symbolic",FC_Surprise_T1_20_tau_m2quad_500.tstat,810
2554,FC_Surprise_T1_50_tau_m2quad_500_min,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.min,811
2555,FC_Surprise_T1_50_tau_m2quad_500_max,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.max,811
2556,FC_Surprise_T1_50_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.mean,811
2557,FC_Surprise_T1_50_tau_m2quad_500_median,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.median,811
2558,FC_Surprise_T1_50_tau_m2quad_500_lq,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.lq,811
2559,FC_Surprise_T1_50_tau_m2quad_500_uq,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.uq,811
2560,FC_Surprise_T1_50_tau_m2quad_500_std,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.std,811
2561,FC_Surprise_T1_50_tau_m2quad_500_tstat,"information,symbolic",FC_Surprise_T1_50_tau_m2quad_500.tstat,811
2562,FC_Surprise_T2_50_tau_m2quad_500_min,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.min,812
2563,FC_Surprise_T2_50_tau_m2quad_500_max,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.max,812
2564,FC_Surprise_T2_50_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.mean,812
2565,FC_Surprise_T2_50_tau_m2quad_500_median,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.median,812
2566,FC_Surprise_T2_50_tau_m2quad_500_lq,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.lq,812
2567,FC_Surprise_T2_50_tau_m2quad_500_uq,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.uq,812
2568,FC_Surprise_T2_50_tau_m2quad_500_std,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.std,812
2569,FC_Surprise_T2_50_tau_m2quad_500_tstat,"information,symbolic",FC_Surprise_T2_50_tau_m2quad_500.tstat,812
2570,FC_Surprise_T2_100_tau_m2quad_500_min,"information,symbolic",FC_Surprise_T2_100_tau_m2quad_500.min,813
2571,FC_Surprise_T2_100_tau_m2quad_500_max,"information,symbolic",FC_Surprise_T2_100_tau_m2quad_500.max,813
2572,FC_Surprise_T2_100_tau_m2quad_500_mean,"information,symbolic",FC_Surprise_T2_100_tau_m2quad_500.mean,813
